source,target,value
FAS 421,ALD 531,0.8755136999999998
FAS 421,NUR 445,0.8541938
FAS 421,NUR 510,0.8442205
FAS 421,IBC 640,0.8429389000000002
FAS 421,DNP 638,0.8426298000000001
FIN 191,COM 191,1.0000002000000001
FIN 191,TGM 191,1.0000002000000001
FIN 191,ANP 191,1.0000002000000001
FIN 191,PLC 191,1.0000002000000001
FIN 191,MUS 191,1.0000002000000001
FIN 191,MTE 191,1.0000002000000001
FRE 498,ART 498,1.0000001
FRE 498,SSH 498,1.0
FRE 498,SLC 498,1.0
FRE 498,CAP 498,1.0
FRE 498,EEE 498,1.0
FRE 498,BUS 498,1.0
FRE 499,FMP 499,0.99999994
FRE 499,HPS 499,0.99999994
FRE 499,SGS 499,0.99999994
FRE 499,JPN 499,0.99999994
FRE 499,SLC 499,0.99999994
FRE 499,MCE 499,0.99999994
FRE 595,POS 595,0.9999998999999999
FRE 595,SSH 695,0.9999998999999999
FRE 595,TSS 695,0.9999998999999999
FRE 595,TSS 795,0.9999998999999999
FRE 595,POS 795,0.9999998999999999
FRE 595,JPN 595,0.9999998999999999
GAP 83,GPE 96,0.87647545
GAP 83,SLC 510,0.86550575
GAP 83,TGM 506,0.85455287
GAP 83,SOS 475,0.84990704
GAP 83,SOS 474,0.84990704
GAP 83,GAP 91,0.8442642
GCU 121,ASB 311,0.8965396999999999
GCU 121,GCU 350,0.8744357
GCU 121,GCU 325,0.8549391
GCU 121,POS 150,0.8526083000000001
GCU 121,POS 359,0.8459966
GCU 121,GCU 529,0.83761096
GCU 474,ERM 527,0.75269437
GCU 474,ERM 502,0.7428583000000001
GCU 474,LTC 343,0.7381489
GCU 474,ERM 535,0.7375349
GCU 474,CRD 610,0.73048306
GCU 474,PUP 718,0.7243304
GCU 493,ISS 493,0.9999998999999999
GCU 493,HPS 493,0.9999998999999999
GCU 493,SED 493,0.9999998999999999
GCU 493,JST 493,0.9999998999999999
GCU 493,EEE 493,0.9999998999999999
GCU 493,EDS 493,0.9999998999999999
GER 446,FMS 446,1.0
GER 446,SLC 446,1.0
GER 446,SLC 447,0.8210584000000001
GER 446,GER 447,0.8210584000000001
GER 446,FMS 445,0.7916255999999999
GER 446,JST 445,0.7916255999999999
GIS 500,DAH 500,0.9999998999999999
GIS 500,MAT 500,0.99999976
GIS 500,TEL 700,0.99999976
GIS 500,GPH 500,0.99999976
GIS 500,MUS 500,0.99999976
GIS 500,THE 700,0.99999976
GLG 194,DAH 494,1.0
GLG 194,FRE 294,1.0
GLG 194,FRE 194,1.0
GLG 194,RUS 194,1.0
GLG 194,ART 494,1.0
GLG 194,RUS 294,1.0
GRK 294,MUP 294,0.9999998999999999
GRK 294,MUP 494,0.9999998999999999
GRK 294,SGS 294,0.9999998999999999
GRK 294,ARE 494,0.9999998999999999
GRK 294,MET 194,0.9999998999999999
GRK 294,MET 294,0.9999998999999999
GRK 302,GRK 444,0.60592234
GRK 302,GRK 347,0.5797329999999999
GRK 302,MUP 117,0.5796158
GRK 302,MUP 451,0.5654559
GRK 302,SGS 240,0.56108606
GRK 302,MUP 448,0.5592128000000001
GSC 508,JUS 467,0.83729243
GSC 508,ISS 441,0.82575744
GSC 508,GSC 511,0.8219204
GSC 508,ISS 516,0.8119143
GSC 508,EXW 331,0.80822456
GSC 508,APA 220,0.80232525
GTD 507,POS 353,0.9134495
GTD 507,GTD 509,0.89070636
GTD 507,GTD 510,0.8889154
GTD 507,WWS 564,0.8523993000000001
GTD 507,SOC 354,0.8353028
GTD 507,SGS 343,0.815433
HCD 304,HCD 340,0.83511066
HCD 304,HCD 520,0.833989
HCD 304,HHE 540,0.7988504
HCD 304,HCD 532,0.7952136
HCD 304,HCD 432,0.7804719
HCD 304,HCD 540,0.77506435
HCD 521,HCD 562,0.8167608000000001
HCD 521,SSH 510,0.81235904
HCD 521,TSS 505,0.8062684
HCD 521,HCD 557,0.8057496999999999
HCD 521,HCD 575,0.8011096
HCD 521,POS 325,0.80082
HCI 425,HCI 563,0.87841153
HCI 425,FSE 301,0.86708975
HCI 425,TEM 505,0.8662644
HCI 425,MGT 450,0.8587106
HCI 425,EMS 512,0.8579423
HCI 425,SGS 504,0.8569621
HCR 494,RUS 194,1.0
HCR 494,ART 494,1.0
HCR 494,FMP 394,1.0
HCR 494,FRE 194,1.0
HCR 494,FRE 294,1.0
HCR 494,RUS 294,1.0
HCR 578,HCD 521,0.8693019000000001
HCR 578,HCD 562,0.8528708
HCR 578,PSY 368,0.8512379000000001
HCR 578,HCD 557,0.83904684
HCR 578,PSY 546,0.83697456
HCR 578,DNP 704,0.8360023999999999
HDA 311,NLM 403,0.8220989
HDA 311,CRD 403,0.8220989
HDA 311,OMT 504,0.8157587
HDA 311,COM 250,0.8075595999999999
HDA 311,TWC 490,0.80750275
HDA 311,TEM 505,0.8069016999999999
HPS 584,EEE 684,1.0000002000000001
HPS 584,SLB 684,1.0000002000000001
HPS 584,BUS 484,1.0000002000000001
HPS 584,SLC 484,1.0000002000000001
HPS 584,STP 584,1.0000002000000001
HPS 584,CDE 584,1.0000002000000001
HPS 590,MCE 790,0.99999976
HPS 590,CEN 790,0.99999976
HPS 590,SDO 590,0.99999976
HPS 590,THP 590,0.99999976
HPS 590,TSS 590,0.99999976
HPS 590,SLC 690,0.99999976
HRC 294,RUS 194,1.0
HRC 294,ART 494,1.0
HRC 294,FMP 394,1.0
HRC 294,DAH 194,1.0
HRC 294,DAH 294,1.0
HRC 294,FRE 294,1.0
HRC 498,ART 498,1.0000001
HRC 498,TMC 498,1.0
HRC 498,AIS 498,1.0
HRC 498,ARE 498,1.0
HRC 498,BIS 498,1.0
HRC 498,PTX 498,1.0
HSD 501,POS 571,1.0000002000000001
HSD 501,STS 318,0.87862647
HSD 501,STS 260,0.84842664
HSD 501,FIS 431,0.83629
HSD 501,JUS 332,0.8259175999999999
HSD 501,POS 570,0.825327
HSD 503,POS 573,1.0
HSD 503,STS 330,0.8797777
HSD 503,MSE 301,0.8780421999999999
HSD 503,STS 202,0.8718065999999999
HSD 503,STS 331,0.8702252
HSD 503,SOS 101,0.8675353000000001
HSE 230,HSE 430,0.944017
HSE 230,OMT 548,0.92865276
HSE 230,STP 460,0.92787635
HSE 230,ACT 435,0.9209668
HSE 230,EDP 652,0.91960394
HSE 230,BIO 614,0.91695523
HSM 502,IBC 630,0.89844286
HSM 502,HSM 506,0.8938687
HSM 502,HCI 570,0.8757898999999999
HSM 502,HSM 575,0.8694664000000001
HSM 502,HCI 544,0.86831355
HSM 502,SSH 405,0.85999954
HSM 575,IBC 540,0.85224825
HSM 575,HCI 561,0.83685446
HSM 575,HCI 570,0.8335284
HSM 575,IBC 630,0.8304855999999999
HSM 575,IBC 718,0.82835525
HSM 575,PBH 201,0.8261655999999999
HST 318,OMT 405,0.7906797
HST 318,ECN 365,0.7882621999999999
HST 318,OMT 430,0.7809857
HST 318,MAE 400,0.7763783000000001
HST 318,EVE 214,0.77601933
HST 318,APH 509,0.77450657
HST 351,HST 353,0.90470624
HST 351,ARS 406,0.8709278
HST 351,ARS 412,0.8701565
HST 351,ARS 416,0.86374927
HST 351,ARS 422,0.85566986
HST 351,ARS 410,0.85262644
HST 400,ENG 427,0.8216555
HST 400,ENG 430,0.8216555
HST 400,JST 302,0.80382085
HST 400,HST 485,0.7891411
HST 400,AMS 332,0.78603756
HST 400,AMS 412,0.7772875
HST 407,POS 442,0.86120296
HST 407,HST 424,0.8263155000000001
HST 407,HST 444,0.8175911
HST 407,AFR 363,0.816409
HST 407,HST 408,0.8105551999999999
HST 407,HST 447,0.80424845
HST 418,TCL 331,0.7969807
HST 418,HST 447,0.78503585
HST 418,HST 445,0.77725863
HST 418,SPA 471,0.7633561
HST 418,HST 444,0.7550956999999999
HST 418,ASB 335,0.7463359
HST 502,HST 643,0.8317934000000001
HST 502,HST 641,0.8301636
HST 502,HST 640,0.8301636
HST 502,JST 490,0.8268193000000001
HST 502,AMS 201,0.82418835
HST 502,PUB 501,0.81846404
HST 790,ECD 790,0.99999976
HST 790,CRD 590,0.99999976
HST 790,FMS 590,0.99999976
HST 790,POS 590,0.99999976
HST 790,JPN 590,0.99999976
HST 790,ANB 590,0.99999976
HUD 361,HUD 363,1.0000002000000001
HUD 361,INT 446,0.85162604
HUD 361,REA 441,0.8162911999999999
HUD 361,HUD 362,0.8079221999999999
HUD 361,HUD 364,0.8079221999999999
HUD 361,ADE 621,0.8073212
HUM 599,MET 599,1.0
HUM 599,JUS 599,1.0
HUM 599,ACO 599,1.0
HUM 599,GLG 599,1.0
HUM 599,MUD 599,1.0
HUM 599,LSE 599,1.0
IAP 375,AME 531,0.9200642
IAP 375,ART 529,0.91154987
IAP 375,THP 527,0.9105482
IAP 375,ART 434,0.9032143
IAP 375,ART 440,0.90152454
IAP 375,ART 116,0.90057623
IAP 394,DAH 294,1.0
IAP 394,FRE 294,1.0
IAP 394,FMP 394,1.0
IAP 394,ART 494,1.0
IAP 394,RUS 194,1.0
IAP 394,DAH 494,1.0
IAS 401,REL 401,1.0000002000000001
IAS 401,REL 502,0.84010696
IAS 401,PSY 395,0.8310478000000001
IAS 401,CMN 506,0.8299831
IAS 401,REL 307,0.8185026
IAS 401,SGS 343,0.8101727
IBC 716,CIS 560,0.80922055
IBC 716,HCD 405,0.80764836
IBC 716,HCD 540,0.8071731
IBC 716,HCR 221,0.79545593
IBC 716,CIS 506,0.78954935
IBC 716,PSY 440,0.7895298000000001
IEE 494,RUS 294,1.0
IEE 494,FMP 394,1.0
IEE 494,RUS 194,1.0
IEE 494,FRE 294,1.0
IEE 494,ART 494,1.0
IEE 494,FRE 194,1.0
JMC 437,ART 408,0.8264481
JMC 437,JMC 475,0.8230046
JMC 437,ART 508,0.82222664
JMC 437,FMP 222,0.8220436
JMC 437,FMP 365,0.8204199000000001
JMC 437,FMP 420,0.80752844
JPN 301,JPN 315,0.8534617
JPN 301,JPN 585,0.8155453
JPN 301,JPN 316,0.7975211
JPN 301,JPN 445,0.78513956
JPN 301,RDG 525,0.77538073
JPN 301,RDG 413,0.77195954
JPN 415,GRK 221,0.7807714
JPN 415,GRK 201,0.7475705
JPN 415,GRK 302,0.7436941999999999
JPN 415,JPN 535,0.7401260999999999
JPN 415,GRK 101,0.7367878000000001
JPN 415,JPN 585,0.73448443
JST 230,JST 491,0.85937905
JST 230,HEB 411,0.8446009
JST 230,JST 411,0.8446009
JST 230,HEB 375,0.83593583
JST 230,JST 317,0.8275745999999999
JST 230,SOC 375,0.8057035
JUS 194,DAH 494,1.0
JUS 194,ART 494,1.0
JUS 194,FRE 294,1.0
JUS 194,FRE 194,1.0
JUS 194,RUS 294,1.0
JUS 194,RUS 194,1.0
JUS 375,SWU 171,0.85709345
JUS 375,WST 472,0.83048415
JUS 375,ALD 472,0.83048415
JUS 375,WST 300,0.82592535
JUS 375,WST 640,0.8147353
JUS 375,WST 220,0.8032836999999999
JUS 422,WST 422,0.9999998999999999
JUS 422,JUS 560,0.86215395
JUS 422,PSY 385,0.8423538
JUS 422,WST 385,0.8423538
JUS 422,WST 477,0.8384401
JUS 422,WST 480,0.83297795
JUS 560,SOC 264,0.8634259
JUS 560,WST 422,0.8621540000000001
JUS 560,ASB 211,0.83989275
JUS 560,WST 477,0.8186505000000001
JUS 560,WST 601,0.81737703
JUS 560,ALD 472,0.8122008000000001
KIN 348,KIN 520,0.82640755
KIN 348,KIN 530,0.8084886
KIN 348,HSE 422,0.7579935999999999
KIN 348,KIN 522,0.7504386
KIN 348,KIN 452,0.7504386
KIN 348,PSY 425,0.7448033000000001
KIN 400,BIO 400,1.0000001
KIN 400,SHS 400,1.0000001
KIN 400,PSY 400,1.0000001
KIN 400,CAP 400,0.8769319
KIN 400,NTR 502,0.87075275
KIN 400,BMI 462,0.85484517
KIN 441,KIN 531,1.0000004
KIN 441,KIN 443,0.71036315
KIN 441,KIN 533,0.71036315
KIN 441,PPE 320,0.7071254
KIN 441,WST 547,0.6626959
KIN 441,PUP 547,0.6626959
KOR 313,JPN 301,0.8495954
KOR 313,JPN 201,0.81363106
KOR 313,FRE 202,0.74749017
KOR 313,JPN 312,0.74294364
KOR 313,JPN 315,0.7390770000000001
KOR 313,JPN 310,0.73775375
LAW 315,LAW 614,0.83802515
LAW 315,SOC 443,0.80946183
LAW 315,LAW 581,0.8082731
LAW 315,LAW 518,0.79670876
LAW 315,SLB 581,0.7951590000000001
LAW 315,LAW 739,0.7928003
LAW 607,STS 331,0.8493499
LAW 607,BIO 610,0.8029149999999999
LAW 607,HCR 577,0.7989248999999999
LAW 607,CIS 575,0.7803139
LAW 607,POS 573,0.77216077
LAW 607,DNP 710,0.7637681
LAW 718,PUP 718,0.99999994
LAW 718,AIS 522,0.8320122999999999
LAW 718,AIS 503,0.8270427
LAW 718,AIS 445,0.81690645
LAW 718,PUP 562,0.8089824000000001
LAW 718,AIS 518,0.79662156
LAW 720,AIS 380,0.64320666
LAW 720,LES 581,0.60617125
LAW 720,KOR 250,0.5645275
LAW 720,HED 649,0.551891
LAW 720,LES 582,0.5405909999999999
LAW 720,TWC 551,0.53457546
LIN 521,BLE 324,0.91263044
LIN 521,ENG 582,0.8896045
LIN 521,SED 481,0.8829355
LIN 521,BLE 597,0.87335104
LIN 521,POR 101,0.87005794
LIN 521,ROM 101,0.87005794
LIN 591,CED 791,1.0000002000000001
LIN 591,MET 591,1.0000002000000001
LIN 591,MUD 591,1.0000002000000001
LIN 591,ENE 791,1.0000001
LIN 591,HDA 591,1.0000001
LIN 591,THE 791,1.0000001
LIN 795,QBA 695,0.9999998999999999
LIN 795,ARS 695,0.9999998999999999
LIN 795,AME 595,0.9999998999999999
LIN 795,EDT 595,0.9999998999999999
LIN 795,EPD 795,0.9999998999999999
LIN 795,REL 595,0.9999998999999999
LIS 598,BME 598,1.0000001
LIS 598,FSE 598,1.0000001
LIS 598,BLE 598,1.0000001
LIS 598,HSE 598,1.0000001
LIS 598,MKT 598,1.0000001
LIS 598,CHE 598,1.0000001
LNP 598,SWG 598,1.0000001
LNP 598,PLA 598,1.0000001
LNP 598,ARE 598,1.0000001
LNP 598,ART 598,1.0000001
LNP 598,HED 598,1.0000001
LNP 598,CRD 598,1.0000001
LPH 592,CRD 592,0.99999994
LPH 592,CEE 692,0.99999994
LPH 592,CDE 592,0.99999994
LPH 592,CIS 592,0.99999994
LPH 592,BIO 692,0.99999994
LPH 592,PSB 692,0.99999994
LSC 430,ERM 503,0.8376169
LSC 430,ERM 406,0.819166
LSC 430,ERM 522,0.80293363
LSC 430,LSC 475,0.80291754
LSC 430,BIO 321 (LAB),0.79103017
LSC 430,HPS 495,0.78884935
LTC 344,LDE 262,0.8685278000000001
LTC 344,LDE 261,0.8189305
LTC 344,LTC 446,0.799315
LTC 344,LDE 461,0.7784760000000001
LTC 344,LDE 361,0.7692343
LTC 344,ART 360,0.7538437
MAE 213,CEE 526,0.8675177
MAE 213,MAE 527,0.8675177
MAE 213,CON 221,0.86342096
MAE 213,CEE 213,0.8631209999999999
MAE 213,CNE 213,0.8631209999999999
MAE 213,MAE 524,0.84657013
MAE 536,MEE 491,0.9094119
MAE 536,MET 432,0.8864540999999999
MAE 536,EEE 562,0.8663309000000001
MAE 536,MAE 586,0.86588484
MAE 536,MEE 482,0.86210537
MAE 536,BME 544,0.8600391
MAS 500,DAH 500,0.9999998999999999
MAS 500,THP 500,0.99999976
MAS 500,MAT 500,0.99999976
MAS 500,MTC 600,0.99999976
MAS 500,GCU 700,0.99999976
MAS 500,COM 700,0.99999976
MAS 591,MUD 591,1.0000002000000001
MAS 591,MET 591,1.0000002000000001
MAS 591,CED 791,1.0000002000000001
MAS 591,SEM 791,1.0000001
MAS 591,GPH 791,1.0000001
MAS 591,FRE 591,1.0000001
MAT 272,PHY 302,0.9167436
MAT 272,MAT 362,0.8936379000000001
MAT 272,MAT 570,0.88953066
MAT 272,MAT 571,0.88603914
MAT 272,MAT 421,0.885702
MAT 272,MAT 473,0.8851753000000001
MAT 443,EEE 550,0.8596381
MAT 443,MAT 571,0.8323647
MAT 443,MAT 544,0.83061475
MAT 443,CSE 355,0.8294
MAT 443,MAT 545,0.8257654000000001
MAT 443,PHI 557,0.8227377
MAT 444,MAT 544,0.90455574
MAT 444,MAT 473,0.8698511
MAT 444,MAT 461,0.86212766
MAT 444,PHY 521,0.8555026
MAT 444,MAT 545,0.8472389000000001
MAT 444,MAT 578,0.84534025
MCE 784,CDE 584,1.0000002000000001
MCE 784,ARE 784,1.0000002000000001
MCE 784,ARE 684,1.0000002000000001
MCE 784,MET 484,1.0000002000000001
MCE 784,RDG 784,1.0000002000000001
MCE 784,BUS 584,1.0000002000000001
MCO 430,TSS 503,0.8271129
MCO 430,MCO 512,0.8244439
MCO 430,SGS 303,0.8143053000000001
MCO 430,SGS 305,0.81233764
MCO 430,SGS 502,0.81111896
MCO 430,MCO 720,0.80769336
MDC 211,MDC 411,0.80417466
MDC 211,MDC 511,0.80417466
MDC 211,THP 455,0.8028983000000001
MDC 211,MUP 417,0.76672006
MDC 211,MTC 436,0.75598514
MDC 211,MUP 451,0.74663585
MDC 511,MTC 436,0.8713635000000001
MDC 511,ART 438,0.8413943000000002
MDC 511,ART 538,0.8413943000000002
MDC 511,ART 244,0.80129564
MDC 511,MTC 437,0.7913085
MDC 511,MUP 319,0.7907331
MED 484,PLB 784,1.0000002000000001
MED 484,CIS 584,1.0000002000000001
MED 484,THP 684,1.0000002000000001
MED 484,CIS 484,1.0000002000000001
MED 484,CEN 584,1.0000002000000001
MED 484,SOS 484,1.0000002000000001
MGT 795,BUS 795,0.9999998999999999
MGT 795,LDE 695,0.9999998999999999
MGT 795,ARE 695,0.9999998999999999
MGT 795,BUS 595,0.9999998999999999
MGT 795,TSS 795,0.9999998999999999
MGT 795,ELS 795,0.9999998999999999
MIC 294,FRE 194,1.0
MIC 294,RUS 194,1.0
MIC 294,ART 494,1.0
MIC 294,DAH 494,1.0
MIC 294,DAH 294,1.0
MIC 294,DAH 194,1.0
MIC 591,MET 591,1.0000002000000001
MIC 591,CED 791,1.0000002000000001
MIC 591,MUD 591,1.0000002000000001
MIC 591,SST 791,1.0000001
MIC 591,GPH 691,1.0000001
MIC 591,GPH 791,1.0000001
MIS 401,MIS 402,0.9944213
MIS 401,AMT 495,0.7915274
MIS 401,AMT 370,0.7792029
MIS 401,AMT 310,0.76676923
MIS 401,AMT 311,0.76676923
MIS 401,OGL 481,0.76505536
MIS 493,SSH 493,0.9999998999999999
MIS 493,RUS 493,0.9999998999999999
MIS 493,RDG 493,0.9999998999999999
MIS 493,SHS 493,0.9999998999999999
MIS 493,PHY 493,0.9999998999999999
MIS 493,SES 493,0.9999998999999999
MLS 501,SLC 465,0.7118288
MLS 501,CAP 220,0.7051196
MLS 501,ARE 440,0.69996494
MLS 501,SLC 331,0.68017924
MLS 501,ARE 446,0.6786866
MLS 501,ARE 546,0.6764371
MND 101,MND 102,0.9798584000000001
MND 101,MND 201,0.9746324000000001
MND 101,MND 202,0.9662620999999999
MND 101,KOR 401,0.901201
MND 101,MGT 404,0.8901309000000001
MND 101,SLC 375,0.87464786
MSE 194,FRE 294,1.0
MSE 194,FMP 394,1.0
MSE 194,ART 494,1.0
MSE 194,FRE 194,1.0
MSE 194,OGL 394,0.9999998999999999
MSE 194,EEE 494,0.9999998999999999
MSE 420,MSE 514,0.99871993
MSE 420,MSE 470,0.8821144000000001
MSE 420,MSE 513,0.8821144000000001
MSE 420,MSE 554,0.8745431999999999
MSE 420,MSE 517,0.87366045
MSE 420,MSE 471,0.8705081
MTC 519,MTC 540,0.8147571
MTC 519,MUP 451,0.81434727
MTC 519,MUP 117,0.7615919
MTC 519,MUP 576,0.7470324
MTC 519,MUP 417,0.73620534
MTC 519,MUP 548,0.7353736
MTE 181,SED 560,0.87493217
MTE 181,EDP 502,0.86684763
MTE 181,MTE 280,0.8650386
MTE 181,IEE 670,0.84762454
MTE 181,STP 326,0.8472662000000001
MTE 181,SOS 540,0.83973634
MUE 501,MUE 573,0.87992823
MUE 501,MUE 574,0.86616814
MUE 501,MUE 575,0.8639517
MUE 501,MUE 572,0.8555331
MUE 501,MUE 536,0.8487184999999999
MUE 501,MUE 566,0.8382738000000001
MUP 453,MUP 454,0.7839589
MUP 453,MUP 587,0.7826078000000001
MUP 453,MUP 586,0.6996784
MUP 453,MUP 576,0.6928890000000001
MUP 453,MUP 486,0.68796694
MUP 453,MUP 540,0.68172884
MUP 482,MUP 508,0.82589257
MUP 482,MUP 540,0.8148558000000001
MUP 482,MUP 486,0.80893946
MUP 482,MUP 507,0.80644727
MUP 482,MUP 510,0.79176545
MUP 482,MUP 588,0.7719104
NLM 302,CRD 302,1.0000001
NLM 302,HCR 571,0.83168083
NLM 302,SOC 331,0.8082906999999999
NLM 302,CDE 573,0.80724514
NLM 302,SWG 633,0.8059188
NLM 302,SPE 508,0.8046137
NLM 484,GCU 484,1.0000002000000001
NLM 484,HCD 484,1.0000002000000001
NLM 484,HCI 584,1.0000002000000001
NLM 484,AVC 484,1.0000002000000001
NLM 484,GCU 784,1.0000002000000001
NLM 484,RDG 484,1.0000002000000001
NLM 540,EDA 772,0.87817913
NLM 540,EDA 572,0.8674293
NLM 540,SWG 681,0.8513988000000001
NLM 540,MGT 320,0.84246176
NLM 540,NUR 430,0.8350508
NLM 540,THP 351,0.83452475
NTR 450,NTR 550,0.9507597
NTR 450,NTR 510,0.79704267
NTR 450,NTR 553,0.78735024
NTR 450,BIO 462,0.7824579
NTR 450,NTR 551,0.77878547
NTR 450,NTR 537,0.77673423
NTR 535,NTR 557,0.8114252
NTR 535,HCD 563,0.7932569
NTR 535,NTR 546,0.788265
NTR 535,NTR 551,0.78497297
NTR 535,HCD 320,0.76353776
NTR 535,NTR 553,0.7630363
NTR 546,NTR 553,0.85812616
NTR 546,NTR 550,0.8010883000000001
NTR 546,MCB 540,0.7690712
NTR 546,BIO 465,0.76567006
NTR 546,NTR 551,0.76539266
NTR 546,PLB 308,0.7652253000000001
NUR 312,NUR 464,0.93042666
NUR 312,NUR 444,0.88828474
NUR 312,NUR 391,0.8788146000000001
NUR 312,TWC 361,0.8765306
NUR 312,DNP 601,0.8557709000000001
NUR 312,NUR 448,0.8502244000000001
NUR 440,DNP 679,0.92974967
NUR 440,NUR 609,0.8952454
NUR 440,HCR 241,0.8815031999999999
NUR 440,HCR 341,0.87989956
NUR 440,NUR 495,0.87766755
NUR 440,NUR 445,0.8738746
NUR 531,DNP 609,0.9278605
NUR 531,NUR 607,0.90985644
NUR 531,HCR 350,0.8969649
NUR 531,DNP 638,0.8965018
NUR 531,NUR 605,0.8877685
NUR 531,NUR 671,0.8746548000000001
NUR 591,MET 591,1.0000002000000001
NUR 591,MSE 791,1.0000001
NUR 591,MUP 591,1.0000001
NUR 591,MCB 791,1.0000001
NUR 591,MUP 691,1.0000001
NUR 591,EEE 791,1.0000001
PAF 593,MUD 593,1.0
PAF 593,MET 593,1.0
PAF 593,ERM 593,0.9999998999999999
PAF 593,OMT 593,0.9999998999999999
PAF 593,EDT 593,0.9999998999999999
PAF 593,ADE 593,0.9999998999999999
PHI 331,ASB 480,0.88614863
PHI 331,COE 503,0.8126104000000001
PHI 331,EDP 503,0.8126104000000001
PHI 331,PHI 572,0.8043895999999999
PHI 331,SLC 201,0.79243886
PHI 331,COM 309,0.78898215
PHI 439,PHI 530,0.80404484
PHI 439,COM 321,0.8002832
PHI 439,PSY 512,0.7919668000000001
PHI 439,PSY 414,0.7846755999999999
PHI 439,SOC 585,0.7773696999999999
PHI 439,PHI 557,0.7713033
PHI 799,CDE 799,1.0
PHI 799,HPS 799,1.0
PHI 799,ECD 799,1.0
PHI 799,EDA 799,1.0
PHI 799,PPE 799,1.0
PHI 799,SLC 799,1.0
PHL 394,FMP 394,1.0
PHL 394,FRE 294,1.0
PHL 394,RUS 294,1.0
PHL 394,DAH 494,1.0
PHL 394,DAH 194,1.0
PHL 394,FRE 194,1.0
PHL 480,STS 480,1.0
PHL 480,CMN 557,0.7997159
PHL 480,ASB 344,0.7932013000000001
PHL 480,SOC 334,0.7932013000000001
PHL 480,STS 303,0.79065955
PHL 480,STC 540,0.76906335
PHY 101,ASC 315,0.8275306
PHY 101,MTE 301,0.82668966
PHY 101,PHS 110,0.8182889
PHY 101,SOS 211,0.81484187
PHY 101,MTE 483,0.8062154
PHY 101,MTE 280,0.7914368
PHY 576,EEE 586,0.88287556
PHY 576,EEE 643,0.86032504
PHY 576,EEE 241,0.8548075999999999
PHY 576,PHY 581,0.8537899
PHY 576,EEE 535,0.8531208
PHY 576,PHY 577,0.8528167999999999
POR 101,BCS 101,0.88061714
POR 101,BCS 201,0.8457178
POR 101,JPN 101,0.7979784000000001
POR 101,JPN 301,0.7969814000000001
POR 101,JPN 210,0.78941464
POR 101,JPN 110,0.78938943
POS 447,SLC 455,0.8105173000000001
POS 447,SGS 377,0.7922701999999999
POS 447,TSS 612,0.7879491999999999
POS 447,POS 663,0.77676976
POS 447,SGS 340,0.7691154
POS 447,AIS 508,0.75648105
PPE 565,PPE 570,0.8505068000000001
PPE 565,PPE 568,0.844024
PPE 565,PPE 567,0.8327406999999999
PPE 565,PPE 576,0.831882
PPE 565,PPE 586,0.8118472
PPE 565,PGM 112,0.73612285
PPE 593,LSE 683,0.92956465
PPE 593,SLB 511,0.7526366999999999
PPE 593,SOS 231,0.7330409000000001
PPE 593,TGM 581,0.7197561
PPE 593,MGT 525,0.716654
PPE 593,TGM 597,0.70902807
PRM 470,SCN 309,0.82342386
PRM 470,SCN 209,0.82342386
PRM 470,SCN 509,0.82342386
PRM 470,ESS 501,0.8070039999999999
PRM 470,SCN 300,0.80538726
PRM 470,ECN 445,0.80118877
PRM 486,OGL 350,0.7680251
PRM 486,BIS 350,0.7680251
PRM 486,SWU 474,0.7469169
PRM 486,GIS 322,0.74078715
PRM 486,BIO 423,0.73730356
PRM 486,CSE 100,0.7350606
PSY 306,PSY 341,0.8838663
PSY 306,PSY 550,0.8765550999999999
PSY 306,PSY 576,0.8659558
PSY 306,SMC 562,0.8618073
PSY 306,PSY 562,0.8618073
PSY 306,PSY 572,0.8432659
PSY 370,PSY 572,0.8636836999999999
PSY 370,PSY 582,0.86073184
PSY 370,CDE 572,0.85229516
PSY 370,PSY 550,0.85004425
PSY 370,PSY 461,0.8254203999999999
PSY 370,PSY 472,0.8113630000000001
PSY 440,MGT 300,0.82693887
PSY 440,MGT 422,0.81292045
PSY 440,SCM 301,0.7966821
PSY 440,MGT 559,0.7955701999999999
PSY 440,MGT 420,0.7919118
PSY 440,TGM 489,0.79083836
PSY 441,PSY 541,0.9106434999999999
PSY 441,CDE 533,0.8564763000000001
PSY 441,CDE 337,0.8563639999999999
PSY 441,CDE 531,0.8535476000000001
PSY 441,CDE 575,0.8363754000000001
PSY 441,CDE 574,0.83204186
PSY 784,EEE 684,1.0000002000000001
PSY 784,RDG 584,1.0000002000000001
PSY 784,MTC 784,1.0000002000000001
PSY 784,SLB 684,1.0000002000000001
PSY 784,BUS 484,1.0000002000000001
PSY 784,PLA 684,1.0000002000000001
PUP 425,PUP 525,0.99999964
PUP 425,PUP 642,0.88894665
PUP 425,PUP 544,0.8554616
PUP 425,PUP 571,0.8464554
PUP 425,PUP 548,0.8333424
PUP 425,POS 410,0.83253574
PUP 452,PUP 571,0.8825818999999999
PUP 452,PUP 548,0.8561443999999999
PUP 452,PUP 573,0.84266293
PUP 452,PUP 544,0.83135915
PUP 452,BIO 423,0.82367265
PUP 452,SWG 626,0.8202379000000001
RED 509,TAM 521,0.9103538000000001
RED 509,TGM 511,0.8573346
RED 509,TGM 525,0.8483368
RED 509,IEE 512,0.84239507
RED 509,TGM 300,0.8420429
RED 509,TGM 502,0.8420429
